编号,文本,拆分信息,时间,地点,术语,数量词,（粗粒度）分词,（细粒度）分词,词性,成分分析,简化模板,完整模板,简化模板线索词,完整模板线索词,简化模板类型,完整模板类型,（auto）时间,（auto）地点,（auto粗粒度）分词,（auto细粒度）分词,（auto）词性,（auto）成分分析
33-③,环京新城建设对该区域可持续发展的影响是	加快北京周边交通建设,None,,0 13,,,环京 新城 建设 对 该 区域 可 持续 发展 的 影响 是 加快 北京周边 交通 建设,环京 新城 建设 对 该 区域 可 持续 发展 的 影响 是 加快 北京 周边 交通 建设,loc NR NN P DT NN VV VV VV DEC NN VC VV loc NN NN,,影响_0（环京新城建设，该区域可持续发展，加快北京周边交通建设）,影响_0（环京新城建设，该区域可持续发展，加快北京周边交通建设）,0_10-11,0_10-11,影响,影响,,13,环京 新城 建设 对 该 区域 可 持续 发展 的 影响 是 加快 北京 周边 交通 建设,环京 新城 建设 对 该 区域 可 持续 发展 的 影响 是 加快 北京 周边 交通 建设,loc NR NN P DT NN VV VV VV DEC NN VC VV loc NN NN,( (IP (NP (NP (NR 环京) (NR 新城)) (NP (NN 建设))) (PP (P 对) (NP (DP (DT 该)) (NP (NN 区域)))) (NP (CP (IP (VP (VV 可) (VP (VV 持续) (VP (VV 发展))))) (DEC 的)) (NP (NN 影响))) (VP (VC 是) (VP (VV 加快) (NP (NP (NR 北京周边)) (NP (NN 交通) (NN 建设)))))) )
33-④,环京新城建设对该区域可持续发展的影响是	促进北京工业快速发展,None,,0 13,,,环京 新城 建设 对 该 区域 可 持续 发展 的 影响 是 促进 北京 工业 快速 发展,环京 新城 建设 对 该 区域 可 持续 发展 的 影响 是 促进 北京 工业 快速 发展,loc NR NN P DT NN VV VV VV DEC NN VC VV loc NN AD VV,,影响_0（环京新城建设，该区域可持续发展，促进北京工业快速发展）,影响_0（环京新城建设，该区域可持续发展，促进北京工业快速发展）,0_10-11,0_10-11,影响,影响,,13,环京 新城 建设 对 该 区域 可 持续 发展 的 影响 是 促进 北京 工业 快速 发展,环京 新城 建设 对 该 区域 可 持续 发展 的 影响 是 促进 北京 工业 快速 发展,loc NR NN P DT NN VV VV VV DEC NN VC VV loc NN AD VV,( (IP (NP (NP (NR 环京) (NR 新城)) (NP (NN 建设))) (PP (P 对) (NP (DP (DT 该)) (NP (NN 区域)))) (NP (CP (IP (VP (VV 可) (VP (VV 持续) (VP (VV 发展))))) (DEC 的)) (NP (NN 影响))) (VP (VC 是) (IP (VP (VV 促进) (IP (NP (NP (NR 北京)) (NP (NN 工业))) (VP (ADVP (AD 快速)) (VP (VV 发展)))))))) )
34-A,有关城市发展过程的叙述，正确的是	城市的形成都经历了A过程,None,,,,,有关 城市 发展 过程 的 叙述 ， 正确 的 是 城市 的 形成 都 经历 了 A 过程,有关 城市 发展 过程 的 叙述 ， 正确 的 是 城市 的 形成 都 经历 了 A 过程,P NN NN NN DEG NN PU VA DEC VC NN DEG NN AD VV AS NN NN,,一般陈述_0（城市的形成都经历了A过程）,一般陈述_0（城市的形成都经历了A过程）,,,一般陈述,一般陈述,,,有关 城市 发展 过程 的 叙述 ， 正确 的 是 城市 的 形 成都 经历 了 A 过程,有关 城市 发展 过程 的 叙述 ， 正确 的 是 城市 的 形成 都 经历 了 A 过程,JJ NN NN NN DEG NN PU VA DEC VC NN DEG NN AD VV AS NN NN,( (IP (PP (P 有关) (NP (DNP (NP (NN 城市) (NN 发展) (NN 过程)) (DEG 的)) (NP (NN 叙述)))) (PU ，) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (NP (DNP (NP (NN 城市)) (DEG 的)) (NP (NN 形成))) (VP (ADVP (AD 都)) (VP (VV 经历) (AS 了) (NP (NN A) (NN 过程))))))) )
34-B,有关城市发展过程的叙述，正确的是	B过程只出现在沿海地区,None,,15,,,有关 城市 发展 过程 的 叙述 ， 正确 的 是 B 过程 只 出现 在 沿海地区,有关 城市 发展 过程 的 叙述 ， 正确 的 是 B 过程 只 出现 在 沿海 地区,P NN NN NN DEG NN PU VA DEC VC NN NN AD VV P loc,,一般陈述_0（B过程只出现在沿海地区）,一般陈述_0（B过程只出现在沿海地区）,,,一般陈述,一般陈述,,,有关 城市 发展 过程 的 叙述 ， 正确 的 是 B 过程 只 出现 在 沿 海地 区,有关 城市 发展 过程 的 叙述 ， 正确 的 是 B 过程 只 出现 在 沿海 地区,JJ NN NN NN DEG NN PU VA DEC VC NN NN AD VV P loc,( (IP (PP (P 有关) (NP (DNP (NP (NN 城市) (NN 发展) (NN 过程)) (DEG 的)) (NP (NN 叙述)))) (PU ，) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (NP (NN B) (NN 过程)) (VP (ADVP (AD 只)) (VP (VV 出现) (PP (P 在) (NP (NR 沿海地区)))))))) )
34-C,有关城市发展过程的叙述，正确的是	C过程早期与商业活动关系密切,None,,,,,有关 城市 发展 过程 的 叙述 ， 正确 的 是 C 过程 早期 与 商业 活动 关系 密切,有关 城市 发展 过程 的 叙述 ， 正确 的 是 C 过程 早期 与 商业 活动 关系 密切,P NN NN NN DEG NN PU VA DEC VC NN NN NN CC NN NN NN VA,,一般陈述_0（C过程早期与商业活动关系密切）,一般陈述_0（C过程早期与商业活动关系密切）,,,一般陈述,一般陈述,,,有关 城市 发展 过程 的 叙述 ， 正确 的 是 C 过程 早期 与 商业 活动 关系 密切,有关 城市 发展 过程 的 叙述 ， 正确 的 是 C 过程 早期 与 商业 活动 关系 密切,JJ NN NN NN DEG NN PU VA DEC VC NN NN NN CC NN NN NN VA,( (IP (PP (P 有关) (NP (DNP (NP (NN 城市) (NN 发展) (NN 过程)) (DEG 的)) (NP (NN 叙述)))) (PU ，) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (NP (NP (NN C) (NN 过程) (NN 早期) (CC 与) (NN 商业) (NN 活动)) (NP (NN 关系))) (VP (VA 密切))))) )
34-D,有关城市发展过程的叙述，正确的是	大城市的形成只受一种因素影响,None,,,,,有关 城市 发展 过程 的 叙述 ， 正确 的 是 大城市 的 形成 只 受 一 种 因素 影响,有关 城市 发展 过程 的 叙述 ， 正确 的 是 大城市 的 形成 只 受 一 种 因素 影响,P NN NN NN DEG NN PU VA DEC VC NN DEG NN AD VV CD M NN NN,,一般陈述_0（大城市的形成只受一种因素影响）,一般陈述_0（大城市的形成只受一种因素影响）,,,一般陈述,一般陈述,,,有关 城市 发展 过程 的 叙述 ， 正确 的 是 大城市 的 形成 只 受 一 种 因素 影响,有关 城市 发展 过程 的 叙述 ， 正确 的 是 大城市 的 形成 只 受 一 种 因素 影响,JJ NN NN NN DEG NN PU VA DEC VC NR DEG NN AD VV CD M NN NN,( (IP (PP (P 有关) (NP (DNP (NP (NN 城市) (NN 发展) (NN 过程)) (DEG 的)) (NP (NN 叙述)))) (PU ，) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (NP (DNP (NP (NN 大城市)) (DEG 的)) (NP (NN 形成))) (VP (ADVP (AD 只)) (VP (VV 受) (NP (QP (CD 一) (CLP (M 种))) (NP (NN 因素) (NN 影响)))))))) )
35-A,下列城市的形成经历了A过程的是	武汉,None,,10,,,下列 城市 的 形成 经历 了 A 过程 的 是 武汉,下列 城市 的 形成 经历 了 A 过程 的 是 武汉,JJ NN DEG NN VV AS NN NN DEC VC loc,,实体信息陈述_0（武汉，形成经历了，A过程）,实体信息陈述_0（武汉，形成经历了，A过程）,,,实体信息陈述,实体信息陈述,,10,下列 城市 的 形成 经历 了 A 过程 的 是 武汉,下列 城市 的 形成 经历 了 A 过程 的 是 武汉,JJ NN DEG NN VV AS NN NN DEC VC loc,( (IP (NP (CP (IP (NP (DNP (NP (ADJP (JJ 下列)) (NP (NN 城市))) (DEG 的)) (NP (NN 形成))) (VP (VV 经历) (AS 了) (NP (NN A) (NN 过程)))) (DEC 的))) (VP (VC 是) (NP (NR 武汉)))) )
35-B,下列城市的形成经历了A过程的是	兰州,None,,10,,,下列 城市 的 形成 经历 了 A 过程 的 是 兰州,下列 城市 的 形成 经历 了 A 过程 的 是 兰州,JJ NN DEG NN VV AS NN NN DEC VC loc,,实体信息陈述_0（兰州，形成经历了，A过程）,实体信息陈述_0（兰州，形成经历了，A过程）,,,实体信息陈述,实体信息陈述,,,下列 城市 的 形成 经历 了 A 过程 的 是 兰州,下列 城市 的 形成 经历 了 A 过程 的 是 兰州,JJ NN DEG NN VV AS NN NN DEC VC loc,( (IP (NP (CP (IP (NP (DNP (NP (ADJP (JJ 下列)) (NP (NN 城市))) (DEG 的)) (NP (NN 形成))) (VP (VV 经历) (AS 了) (NP (NN A) (NN 过程)))) (DEC 的))) (VP (VC 是) (NP (NR 兰州)))) )
35-C,下列城市的形成经历了A过程的是	大庆,None,,10,,,下列 城市 的 形成 经历 了 A 过程 的 是 大庆,下列 城市 的 形成 经历 了 A 过程 的 是 大庆,JJ NN DEG NN VV AS NN NN DEC VC loc,,实体信息陈述_0（大庆，形成经历了，A过程）,实体信息陈述_0（大庆，形成经历了，A过程）,,,实体信息陈述,实体信息陈述,,10,下列 城市 的 形成 经历 了 A 过程 的 是 大庆,下列 城市 的 形成 经历 了 A 过程 的 是 大庆,JJ NN DEG NN VV AS NN NN DEC VC loc,( (IP (NP (CP (IP (NP (DNP (NP (ADJP (JJ 下列)) (NP (NN 城市))) (DEG 的)) (NP (NN 形成))) (VP (VV 经历) (AS 了) (NP (NN A) (NN 过程)))) (DEC 的))) (VP (VC 是) (NP (NR 大庆)))) )
35-D,下列城市的形成经历了A过程的是	深圳,None,,10,,,下列 城市 的 形成 经历 了 A 过程 的 是 深圳,下列 城市 的 形成 经历 了 A 过程 的 是 深圳,JJ NN DEG NN VV AS NN NN DEC VC loc,,实体信息陈述_0（深圳，形成经历了，A过程）,实体信息陈述_0（深圳，形成经历了，A过程）,,,实体信息陈述,实体信息陈述,,10,下列 城市 的 形成 经历 了 A 过程 的 是 深圳,下列 城市 的 形成 经历 了 A 过程 的 是 深圳,JJ NN DEG NN VV AS NN NN DEC VC loc,( (IP (NP (CP (IP (NP (DNP (NP (ADJP (JJ 下列)) (NP (NN 城市))) (DEG 的)) (NP (NN 形成))) (VP (VV 经历) (AS 了) (NP (NN A) (NN 过程)))) (DEC 的))) (VP (VC 是) (NP (NR 深圳)))) )
36-A,以-A过程形成的大城市，为防止出现城市问题应	扩大城市面积，分散布局工业,y,,,,,以 -A 过程 形成 的 大城市 ， 为 防止 出现 城市 问题 应 扩大 城市 面积 ， 分散 布局 工业,以 -A 过程 形成 的 大城市 ， 为 防止 出现 城市 问题 应 扩大 城市 面积 ， 分散 布局 工业,P NN NN VV DEC NN PU P VV VV NN NN VV VV NN NN PU VV NN NN,,措施_0（防止出现城市问题，扩大城市面积）措施_1（防止出现城市问题，分散布局工业）,措施_0（防止出现城市问题，扩大城市面积）措施_1（防止出现城市问题，分散布局工业）,0_7-8 1_7-8,0_7-8 1_7-8,措施 措施,措施 措施,,,以 -A 过程 形成 的 大城市 ， 为 防止 出现 城市 问题 应扩 大城市 面积 ， 分散 布局 工业,以 -A 过程 形成 的 大城市 ， 为 防止 出现 城市 问题 应扩 大城市 面积 ， 分散 布局 工业,P NN NN VV DEC NR PU P VV VV NN NN VV NR NN PU VV NN NN,( (IP (NP (CP (IP (VP (PP (P 以) (NP (NN -A) (NN 过程))) (VP (VV 形成)))) (DEC 的)) (NP (NN 大城市))) (PU ，) (VP (PP (P 为) (IP (VP (VV 防止) (IP (NP (NP (CP (IP (VV 出现))) (NP (NN 城市))) (NP (NN 问题))) (VP (VV 应) (VP (VV 扩大) (NP (NN 城市) (NN 面积)))))))) (PU ，) (VP (VV 分散) (NP (NN 布局) (NN 工业))))) )
36-A-0,以-A过程形成的大城市，为防止出现城市问题应	扩大城市面积,ed-ori,,,,,以 -A 过程 形成 的 大城市 ， 为 防止 出现 城市 问题 应 扩大 城市 面积,以 -A 过程 形成 的 大城市 ， 为 防止 出现 城市 问题 应 扩大 城市 面积,P NN NN VV DEC NN PU P VV VV NN NN VV VV NN NN,,措施_0（防止出现城市问题，扩大城市面积）,措施_0（防止出现城市问题，扩大城市面积）,0_7-8,0_7-8,措施,措施,,,以 -A 过程 形成 的 大城市 ， 为 防止 出现 城市 问题 应扩 大城市 面积,以 -A 过程 形成 的 大城市 ， 为 防止 出现 城市 问题 应扩 大城市 面积,P NN NN VV DEC NR PU P VV VV NN NN VV NR NN,( (IP (VP (PP (P 以) (NP (CP (IP (NP (NN -A) (NN 过程)) (VP (VV 形成))) (DEC 的)) (NP (NN 大城市)))) (PU ，) (PP (P 为) (IP (VP (VV 防止) (VP (VV 出现) (NP (NN 城市) (NN 问题)))))) (VP (VV 应) (VP (VV 扩大) (NP (NN 城市) (NN 面积)))))) )
36-A-1,以-A过程形成的大城市，为防止出现城市问题应	分散布局工业,ed-ori,,,,,以 -A 过程 形成 的 大城市 ， 为 防止 出现 城市 问题 应 分散 布局 工业,以 -A 过程 形成 的 大城市 ， 为 防止 出现 城市 问题 应 分散 布局 工业,P NN NN VV DEC NN PU P VV VV NN NN VV VV NN NN,,措施_0（防止出现城市问题，分散布局工业）,措施_0（防止出现城市问题，分散布局工业）,0_7-8,0_7-8,措施,措施,,,以 -A 过程 形成 的 大城市 ， 为 防止 出现 城市 问题 应 分散 布局 工业,以 -A 过程 形成 的 大城市 ， 为 防止 出现 城市 问题 应 分散 布局 工业,P NN NN VV DEC NR PU P VV VV NN NN VV VV NN NN,( (IP (VP (PP (P 以) (NP (CP (IP (NP (NN -A) (NN 过程)) (VP (VV 形成))) (DEC 的)) (NP (NN 大城市)))) (PU ，) (PP (P 为) (IP (VP (VV 防止) (VP (VV 出现) (NP (NN 城市) (NN 问题)))))) (VP (VV 应) (VP (VV 分散) (NP (NN 布局) (NN 工业)))))) )
36-B,以-A过程形成的大城市，为防止出现城市问题应	控制外来人口，减小就业压力,y,,,,,以 -A 过程 形成 的 大城市 ， 为 防止 出现 城市 问题 应 控制 外来 人口 ， 减小 就业 压力,以 -A 过程 形成 的 大城市 ， 为 防止 出现 城市 问题 应 控制 外来 人口 ， 减小 就业 压力,P NN NN VV DEC NN PU P VV VV NN NN VV VV JJ NN PU VV NN NN,,措施_0（防止出现城市问题，控制外来人口）措施_1（防止出现城市问题，减小就业压力）,措施_0（防止出现城市问题，控制外来人口）措施_1（防止出现城市问题，减小就业压力）,0_7-8 1_7-8,0_7-8 1_7-8,措施 措施,措施 措施,,,以 -A 过程 形成 的 大城市 ， 为 防止 出现 城市 问题 应 控制 外来 人口 ， 减小 就业 压力,以 -A 过程 形成 的 大城市 ， 为 防止 出现 城市 问题 应 控制 外来 人口 ， 减小 就业 压力,P NN NN VV DEC NR PU P VV VV NN NN VV VV JJ NN PU VV NN NN,( (IP (NP (CP (IP (VP (PP (P 以) (NP (NN -A) (NN 过程))) (VP (VV 形成)))) (DEC 的)) (NP (NN 大城市))) (PU ，) (VP (PP (P 为) (IP (VP (VV 防止) (IP (NP (NP (CP (IP (VV 出现))) (NP (NN 城市))) (NP (NN 问题))) (VP (VV 应) (VP (VV 控制) (NP (ADJP (JJ 外来)) (NP (NN 人口))))))))) (PU ，) (VP (VV 减小) (NP (NN 就业) (NN 压力))))) )
36-B-0,以-A过程形成的大城市，为防止出现城市问题应	控制外来人口,ed-ori,,,,,以 -A 过程 形成 的 大城市 ， 为 防止 出现 城市 问题 应 控制 外来 人口,以 -A 过程 形成 的 大城市 ， 为 防止 出现 城市 问题 应 控制 外来 人口,P NN NN VV DEC NN PU P VV VV NN NN VV VV JJ NN,,措施_0（防止出现城市问题，控制外来人口）,措施_0（防止出现城市问题，控制外来人口）,0_7-8,0_7-8,措施,措施,,,以 -A 过程 形成 的 大城市 ， 为 防止 出现 城市 问题 应 控制 外来 人口,以 -A 过程 形成 的 大城市 ， 为 防止 出现 城市 问题 应 控制 外来 人口,P NN NN VV DEC NR PU P VV VV NN NN VV VV JJ NN,( (IP (NP (CP (IP (VP (PP (P 以) (NP (NN -A) (NN 过程))) (VP (VV 形成)))) (DEC 的)) (NP (NN 大城市))) (PU ，) (VP (PP (P 为) (IP (VP (VV 防止) (VP (VV 出现) (NP (NN 城市) (NN 问题)))))) (VP (VV 应) (VP (VV 控制) (NP (ADJP (JJ 外来)) (NP (NN 人口))))))) )
36-B-1,以-A过程形成的大城市，为防止出现城市问题应	减小就业压力,ed-ori,,,,,以 -A 过程 形成 的 大城市 ， 为 防止 出现 城市 问题 应 减小 就业 压力,以 -A 过程 形成 的 大城市 ， 为 防止 出现 城市 问题 应 减小 就业 压力,P NN NN VV DEC NN PU P VV VV NN NN VV VV NN NN,,措施_0（防止出现城市问题，减小就业压力）,措施_0（防止出现城市问题，减小就业压力）,0_7-8,0_7-8,措施,措施,,,以 -A 过程 形成 的 大城市 ， 为 防止 出现 城市 问题 应 减小 就业 压力,以 -A 过程 形成 的 大城市 ， 为 防止 出现 城市 问题 应 减小 就业 压力,P NN NN VV DEC NR PU P VV VV NN NN VV VV NN NN,( (IP (VP (PP (P 以) (NP (CP (IP (NP (NN -A) (NN 过程)) (VP (VV 形成))) (DEC 的)) (NP (NN 大城市)))) (PU ，) (PP (P 为) (IP (VP (VV 防止) (VP (VV 出现) (NP (NN 城市) (NN 问题)))))) (VP (VV 应) (VP (VV 减小) (NP (NN 就业) (NN 压力)))))) )
36-C,以-A过程形成的大城市，为防止出现城市问题应	优化产业结构，关停并转移污染企业,y,,,,,以 -A 过程 形成 的 大城市 ， 为 防止 出现 城市 问题 应 优化 产业 结构 ， 关停 并 转移 污染 企业,以 -A 过程 形成 的 大城市 ， 为 防止 出现 城市 问题 应 优化 产业 结构 ， 关停 并 转移 污染 企业,P NN NN VV DEC NN PU P VV VV NN NN VV VV NN NN PU VV CC VV NN NN,,措施_0（防止出现城市问题，优化产业结构）措施_1（防止出现城市问题，关停并转移污染企业）,措施_0（防止出现城市问题，优化产业结构）措施_1（防止出现城市问题，关停并转移污染企业）,0_7-8 1_7-8,0_7-8 1_7-8,措施 措施,措施 措施,,,以 -A 过程 形成 的 大城市 ， 为 防止 出现 城市 问题 应 优化 产业 结构 ， 关停 并 转 污染 企业,以 -A 过程 形成 的 大城市 ， 为 防止 出现 城市 问题 应 优化 产业 结构 ， 关停 并 转 污染 企业,P NN NN VV DEC NR PU P VV VV NN NN VV VV NN NN PU VV AD VV NN NN,( (IP (NP (CP (IP (VP (PP (P 以) (NP (NN -A) (NN 过程))) (VP (VV 形成)))) (DEC 的)) (NP (NN 大城市))) (PU ，) (VP (PP (P 为) (IP (VP (VV 防止) (IP (NP (NP (CP (IP (VV 出现))) (NP (NN 城市))) (NP (NN 问题))) (VP (VV 应) (VP (VV 优化) (NP (NN 产业) (NN 结构)))))))) (PU ，) (VP (VP (VV 关停)) (CC 并) (VP (VV 转移) (NP (NN 污染) (NN 企业)))))) )
36-C-0,以-A过程形成的大城市，为防止出现城市问题应	优化产业结构,ed-ori,,,,,以 -A 过程 形成 的 大城市 ， 为 防止 出现 城市 问题 应 优化 产业 结构,以 -A 过程 形成 的 大城市 ， 为 防止 出现 城市 问题 应 优化 产业 结构,P NN NN VV DEC NN PU P VV VV NN NN VV VV NN NN,,措施_0（防止出现城市问题，优化产业结构）,措施_0（防止出现城市问题，优化产业结构）,0_7-8,0_7-8,措施,措施,,,以 -A 过程 形成 的 大城市 ， 为 防止 出现 城市 问题 应 优化 产业 结构,以 -A 过程 形成 的 大城市 ， 为 防止 出现 城市 问题 应 优化 产业 结构,P NN NN VV DEC NR PU P VV VV NN NN VV VV NN NN,( (IP (VP (PP (P 以) (NP (CP (IP (NP (NN -A) (NN 过程)) (VP (VV 形成))) (DEC 的)) (NP (NN 大城市)))) (PU ，) (PP (P 为) (IP (VP (VV 防止) (VP (VV 出现) (NP (NN 城市) (NN 问题)))))) (VP (VV 应) (VP (VV 优化) (NP (NN 产业) (NN 结构)))))) )
36-C-1,以-A过程形成的大城市，为防止出现城市问题应	关停并转移污染企业,ed-ori,,,,,以 -A 过程 形成 的 大城市 ， 为 防止 出现 城市 问题 应 关停 并 转移 污染 企业,以 -A 过程 形成 的 大城市 ， 为 防止 出现 城市 问题 应 关停 并 转移 污染 企业,P NN NN VV DEC NN PU P VV VV NN NN VV VV CC VV NN NN,,措施_0（防止出现城市问题，关停并转移污染企业）,措施_0（防止出现城市问题，关停并转移污染企业）,0_7-8,0_7-8,措施,措施,,,以 -A 过程 形成 的 大城市 ， 为 防止 出现 城市 问题 应 关停 并 转 污染 企业,以 -A 过程 形成 的 大城市 ， 为 防止 出现 城市 问题 应 关停 并 转 污染 企业,P NN NN VV DEC NR PU P VV VV NN NN VV VV CC VV NN NN,( (IP (NP (CP (IP (VP (PP (P 以) (NP (NN -A) (NN 过程))) (VP (VV 形成)))) (DEC 的)) (NP (NN 大城市))) (PU ，) (VP (PP (P 为) (IP (VP (VV 防止) (VP (VV 出现) (NP (NN 城市) (NN 问题)))))) (VP (VV 应) (VP (VP (VV 关停)) (CC 并) (VP (VV 转移) (NP (NN 污染) (NN 企业))))))) )
36-D,以-A过程形成的大城市，为防止出现城市问题应	植树造林，退工还农，恢复生态环境,y,,,,,以 -A 过程 形成 的 大城市 ， 为 防止 出现 城市 问题 应 植树 造林 ， 退 工 还 农 ， 恢复 生态 环境,以 -A 过程 形成 的 大城市 ， 为 防止 出现 城市 问题 应 植树 造林 ， 退 工 还 农 ， 恢复 生态 环境,P NN NN VV DEC NN PU P VV VV NN NN VV VV VV PU VV NN VV NN PU VV NN NN,,措施_0（防止出现城市问题，植树造林）措施_1（防止出现城市问题，退工还农）措施_2（防止出现城市问题，恢复生态环境）,措施_0（防止出现城市问题，植树造林）措施_1（防止出现城市问题，退工还农）措施_2（防止出现城市问题，恢复生态环境）,0_7-8 1_7-8 2_7-8,0_7-8 1_7-8 2_7-8,措施 措施 措施,措施 措施 措施,,,以 -A 过程 形成 的 大城市 ， 为 防止 出现 城市 问题 应 植树 造林 ， 退工 还 农 ， 恢复 生态 环境,以 -A 过程 形成 的 大城市 ， 为 防止 出现 城市 问题 应 植树 造林 ， 退工 还 农 ， 恢复 生态 环境,P NN NN VV DEC NR PU P VV VV NN NN VV NN NN PU NN AD NN PU VV NN NN,( (IP (NP (CP (IP (VP (PP (P 以) (NP (NN -A) (NN 过程))) (VP (VV 形成)))) (DEC 的)) (NP (NN 大城市))) (PU ，) (VP (PP (P 为) (IP (VP (VV 防止) (IP (NP (NP (CP (IP (VV 出现))) (NP (NN 城市))) (NP (NN 问题))) (VP (VV 应) (VP (VCD (VV 植树) (VV 造林)))))))) (PU ，) (VP (VP (VP (VV 退) (NP (NN 工))) (VP (VV 还) (NP (NN 农)))) (PU ，) (VP (VV 恢复) (NP (NN 生态) (NN 环境)))))) )
36-D-0,以-A过程形成的大城市，为防止出现城市问题应	植树造林,ed-ori,,,,,以 -A 过程 形成 的 大城市 ， 为 防止 出现 城市 问题 应 植树 造林,以 -A 过程 形成 的 大城市 ， 为 防止 出现 城市 问题 应 植树 造林,P NN NN VV DEC NN PU P VV VV NN NN VV VV VV,,措施_0（防止出现城市问题，植树造林）,措施_0（防止出现城市问题，植树造林）,0_7-8,0_7-8,措施,措施,,,以 -A 过程 形成 的 大城市 ， 为 防止 出现 城市 问题 应 植树 造林,以 -A 过程 形成 的 大城市 ， 为 防止 出现 城市 问题 应 植树 造林,P NN NN VV DEC NR PU P VV VV NN NN VV NN NN,( (IP (NP (CP (IP (VP (PP (P 以) (NP (NN -A) (NN 过程))) (VP (VV 形成)))) (DEC 的)) (NP (NN 大城市))) (PU ，) (VP (PP (P 为) (IP (VP (VV 防止) (VP (VV 出现) (NP (NN 城市) (NN 问题)))))) (VP (VV 应) (VP (VCD (VV 植树) (VV 造林)))))) )
36-D-1,以-A过程形成的大城市，为防止出现城市问题应	退工还农,ed-ori,,,,,以 -A 过程 形成 的 大城市 ， 为 防止 出现 城市 问题 应 退 工 还 农,以 -A 过程 形成 的 大城市 ， 为 防止 出现 城市 问题 应 退 工 还 农,P NN NN VV DEC NN PU P VV VV NN NN VV VV NN VV NN,,措施_0（防止出现城市问题，退工还农）,措施_0（防止出现城市问题，退工还农）,0_7-8,0_7-8,措施,措施,,,以 -A 过程 形成 的 大城市 ， 为 防止 出现 城市 问题 应 退工 还 农,以 -A 过程 形成 的 大城市 ， 为 防止 出现 城市 问题 应 退工 还 农,P NN NN VV DEC NR PU P VV VV NN NN VV NN AD NN,( (IP (NP (CP (IP (VP (PP (P 以) (NP (NN -A) (NN 过程))) (VP (VV 形成)))) (DEC 的)) (NP (NN 大城市))) (PU ，) (VP (PP (P 为) (IP (VP (VV 防止) (IP (NP (NP (CP (IP (VV 出现))) (NP (NN 城市))) (NP (NN 问题))) (VP (VV 应) (VP (VV 退) (NP (NN 工)))))))) (VP (VV 还) (NP (NN 农))))) )
36-D-2,以-A过程形成的大城市，为防止出现城市问题应	恢复生态环境,ed-ori,,,,,以 -A 过程 形成 的 大城市 ， 为 防止 出现 城市 问题 应 恢复 生态 环境,以 -A 过程 形成 的 大城市 ， 为 防止 出现 城市 问题 应 恢复 生态 环境,P NN NN VV DEC NN PU P VV VV NN NN VV VV NN NN,,措施_0（防止出现城市问题，恢复生态环境）,措施_0（防止出现城市问题，恢复生态环境）,0_7-8,0_7-8,措施,措施,,,以 -A 过程 形成 的 大城市 ， 为 防止 出现 城市 问题 应 恢复 生态 环境,以 -A 过程 形成 的 大城市 ， 为 防止 出现 城市 问题 应 恢复 生态 环境,P NN NN VV DEC NR PU P VV VV NN NN VV VV NN NN,( (IP (VP (PP (P 以) (NP (CP (IP (NP (NN -A) (NN 过程)) (VP (VV 形成))) (DEC 的)) (NP (NN 大城市)))) (PU ，) (PP (P 为) (IP (VP (VV 防止) (VP (VV 出现) (NP (NN 城市) (NN 问题)))))) (VP (VV 应) (VP (VV 恢复) (NP (NN 生态) (NN 环境)))))) )
37-A,专家抵湘时，马达加斯加区时为	25日6:30,None,8,2 5,6,,专家 抵 湘 时 ， 马达加斯加 区时 为 25日6:30,专家 抵 湘 时 ， 马达加斯加 区时 为 25日 6: 30,NN VV VV LC PU NR NN VC CD,,时间限定_0（专家抵湘时）实体信息陈述_1（马达加斯加，区时，25日6:30）,时间限定_0（专家抵湘时）实体信息陈述_1（马达加斯加，区时，25日6:30）,,,时间限定 实体信息陈述,时间限定 实体信息陈述,8,5,专家 抵湘 时 ， 马达加斯加区 时 为 25日6:30,专家 抵湘 时 ， 马达加斯 加区 时 为 25日 6: 30,NN VV VV LC PU NR AD VC CD,( (IP (NP (NN 专家)) (VP (VV 抵) (IP (LCP (IP (VP (VV 湘))) (LC 时)) (PU ，) (NP (NR 马达加斯加)) (NP (NN 区时)) (VP (VC 为) (QP (CD 25日6:30)))))) )
37-B,专家抵湘时，马达加斯加区时为	25日16:30,None,8,2 5,6,,专家 抵 湘 时 ， 马达加斯加 区时 为 25日16:30,专家 抵 湘 时 ， 马达加斯加 区时 为 25日 16: 30,NN VV VV LC PU NR NN VC CD,,时间限定_0（专家抵湘时）实体信息陈述_1（马达加斯加，区时，25日16:30）,时间限定_0（专家抵湘时）实体信息陈述_1（马达加斯加，区时，25日16:30）,,,时间限定 实体信息陈述,时间限定 实体信息陈述,8,5,专家 抵湘 时 ， 马达加斯加区 时 为 25日16:30,专家 抵湘 时 ， 马达加斯 加区 时 为 25日 16: 30,NN VV VV LC PU NR AD VC CD,( (IP (NP (NN 专家)) (VP (VV 抵) (IP (LCP (IP (VP (VV 湘))) (LC 时)) (PU ，) (NP (NR 马达加斯加)) (NP (NN 区时)) (VP (VC 为) (QP (CD 25日16:30)))))) )
