试卷名,编号,文本,拆分信息,时间,地点,术语,数量词,（粗粒度）分词,（细粒度）分词,词性,成分分析,简化模板,完整模板,简化模板线索词,完整模板线索词,简化模板类型,完整模板类型,（auto）时间,（auto）地点,（auto粗粒度）分词,（auto细粒度）分词,（auto）词性,（auto）成分分析
科大讯飞-地理测试09（北京市东城区2011届高三第一学期期末教学统一检测）,12-B-0,年太阳总辐射量③地小于①地的主要原因是	地势高,ed-ori,,1 3,0,,年太阳总辐射量 ③地 小于 ①地 的 主要 原因 是 地势 高,年 太阳 总 辐射量 ③地 小于 ①地 的 主要 原因 是 地势 高,term loc VV loc DEG JJ NN VC NN VA,,因果_0（地势高，年太阳总辐射量③地小于①地）,因果_0（地势高，比较_1（③地，①地，年太阳总辐射量，小））,0_6-7,0_6-7 1_2,因果,因果 比较,1 3,,年 太阳 总 辐射量 ③地 小于 ①地 的 主要 原因 是 地势 高,年 太阳 总 辐射量 ③地 小于 ①地 的 主要 原因 是 地势 高,term loc VV loc DEG JJ NN VC NN VA,( (IP (NP (NP (NN 年太阳总辐射量)) (NP (NR ③地))) (VP (VV 小于) (IP (NP (DNP (NP (NR ①地)) (DEG 的)) (ADJP (JJ 主要)) (NP (NN 原因))) (VP (VC 是) (IP (NP (NN 地势)) (VP (VA 高))))))) )
科大讯飞-地理测试09（北京市东城区2011届高三第一学期期末教学统一检测）,12-B-1,年太阳总辐射量③地小于①地的主要原因是	空气稀薄,ed-ori,,1 3,0,,年太阳总辐射量 ③地 小于 ①地 的 主要 原因 是 空气 稀薄,年 太阳 总 辐射量 ③地 小于 ①地 的 主要 原因 是 空气 稀薄,term loc VV loc DEG JJ NN VC NN VA,,因果_0（空气稀薄，年太阳总辐射量③地小于①地）,因果_0（空气稀薄，比较_1（③地，①地，年太阳总辐射量，小））,0_6-7,0_6-7 1_2,因果,因果 比较,1 3,,年 太阳 总 辐射量 ③地 小于 ①地 的 主要 原因 是 空气 稀薄,年 太阳 总 辐射量 ③地 小于 ①地 的 主要 原因 是 空气 稀薄,term loc VV loc DEG JJ NN VC NN VA,( (IP (NP (NP (NN 年太阳总辐射量)) (NP (NR ③地))) (VP (VV 小于) (IP (NP (DNP (NP (NR ①地)) (DEG 的)) (ADJP (JJ 主要)) (NP (NN 原因))) (VP (VC 是) (IP (NP (NN 空气)) (VP (VA 稀薄))))))) )
科大讯飞-地理测试09（北京市东城区2011届高三第一学期期末教学统一检测）,12-C,年太阳总辐射量③地小于①地的主要原因是	纬度高，太阳高度小,y,,1 3,0 8 11,,年太阳总辐射量 ③地 小于 ①地 的 主要 原因 是 纬度 高 ， 太阳高度 小,年 太阳 总 辐射量 ③地 小于 ①地 的 主要 原因 是 纬度 高 ， 太阳 高度 小,term loc VV loc DEG JJ NN VC term VA PU term VA,,因果_0（纬度高，年太阳总辐射量③地小于①地）因果_1（太阳高度小，年太阳总辐射量③地小于①地）,因果_0（纬度高，比较_1（③地，①地，年太阳总辐射量，小））因果_2（太阳高度小，比较_3（③地，①地，年太阳总辐射量，小））,0_6-7 1_6-7,0_6-7 1_2 2_6-7 3_2,因果,因果 比较,1 3,,年 太阳 总 辐射量 ③地 小于 ①地 的 主要 原因 是 纬度 高 ， 太阳 高度 小,年 太阳 总 辐射量 ③地 小于 ①地 的 主要 原因 是 纬度 高 ， 太阳 高度 小,term loc VV loc DEG JJ NN VC term VA PU term JJ,( (IP (NP (NP (NN 年太阳总辐射量)) (NP (NR ③地))) (VP (VV 小于) (IP (NP (DNP (NP (NR ①地)) (DEG 的)) (ADJP (JJ 主要)) (NP (NN 原因))) (VP (VC 是) (IP (IP (NP (NN 纬度)) (VP (VA 高))) (PU ，) (IP (NP (NN 太阳高度)) (VP (VA 小)))))))) )
科大讯飞-地理测试09（北京市东城区2011届高三第一学期期末教学统一检测）,12-C-0,年太阳总辐射量③地小于①地的主要原因是	纬度高,ed-ori,,1 3,0 8,,年太阳总辐射量 ③地 小于 ①地 的 主要 原因 是 纬度 高,年 太阳 总 辐射量 ③地 小于 ①地 的 主要 原因 是 纬度 高,term loc VV loc DEG JJ NN VC term VA,,因果_0（纬度高，年太阳总辐射量③地小于①地）,因果_0（纬度高，比较_1（③地，①地，年太阳总辐射量，小））,0_6-7,0_6-7 1_2,因果,因果 比较,1 3,,年 太阳 总 辐射量 ③地 小于 ①地 的 主要 原因 是 纬度 高,年 太阳 总 辐射量 ③地 小于 ①地 的 主要 原因 是 纬度 高,term loc VV loc DEG JJ NN VC term VA,( (IP (NP (NP (NN 年太阳总辐射量)) (NP (NR ③地))) (VP (VV 小于) (IP (NP (DNP (NP (NR ①地)) (DEG 的)) (ADJP (JJ 主要)) (NP (NN 原因))) (VP (VC 是) (IP (NP (NN 纬度)) (VP (VA 高))))))) )
科大讯飞-地理测试09（北京市东城区2011届高三第一学期期末教学统一检测）,12-C-1,年太阳总辐射量③地小于①地的主要原因是	太阳高度小,ed-ori,,1 3,0 8,,年太阳总辐射量 ③地 小于 ①地 的 主要 原因 是 太阳高度 小,年 太阳 总 辐射量 ③地 小于 ①地 的 主要 原因 是 太阳 高度 小,term loc VV loc DEG JJ NN VC term VA,,因果_0（太阳高度小，年太阳总辐射量③地小于①地）,因果_0（太阳高度小，比较_1（③地，①地，年太阳总辐射量，小））,0_6-7,0_6-7 1_2,因果,因果 比较,1 3,,年 太阳 总 辐射量 ③地 小于 ①地 的 主要 原因 是 太阳 高度 小,年 太阳 总 辐射量 ③地 小于 ①地 的 主要 原因 是 太阳 高度 小,term loc VV loc DEG JJ NN VC term VA,( (IP (NP (NP (NN 年太阳总辐射量)) (NP (NR ③地))) (VP (VV 小于) (IP (NP (DNP (NP (NR ①地)) (DEG 的)) (ADJP (JJ 主要)) (NP (NN 原因))) (VP (VC 是) (IP (NP (NN 太阳高度)) (VP (VA 小))))))) )
科大讯飞-地理测试09（北京市东城区2011届高三第一学期期末教学统一检测）,15-A,印度尼西亚发生火山、地震的主要原因是	位于印度洋板块与亚欧板块交界处，地壳活动频繁,y,,0,2 4 10 12 15,,印度尼西亚 发生 火山 、 地震 的 主要 原因 是 位于 印度洋板块 与 亚欧板块 交界处 ， 地壳 活动 频繁,印度尼西亚 发生 火山 、 地震 的 主要 原因 是 位于 印度洋 板块 与 亚欧 板块 交界处 ， 地壳 活动 频繁,loc VV term PU term DEG JJ NN VC VV term CC term NN PU term NN VA,,因果_0（位于印度洋板块与亚欧板块交界处，印度尼西亚发生火山、地震）因果_1（地壳活动频繁，印度尼西亚发生火山、地震）,因果_0（位于_1（印度尼西亚，位于印度洋板块与亚欧板块交界处），印度尼西亚发生火山、地震）因果_2（地壳活动频繁，印度尼西亚发生火山、地震）,0_7-8 1_7-8,0_7-8 1_9 2_7-8,因果,因果 位于,,0 10,印度尼 西亚 发生 火山 、 地震 的 主要 原因 是 位于 印度洋板块 与 亚欧板块 交界处 ， 地壳 活动 频繁,印度尼西亚 发生 火山 、 地震 的 主要 原因 是 位于 印度洋板块 与 亚欧板块 交界处 ， 地壳 活动 频繁,loc VV term PU term DEG JJ NN VC VV term CC term NN PU term NN VA,( (IP (IP (NP (NR 印度尼西亚)) (VP (VV 发生) (NP (NN 火山)))) (PU 、) (IP (NP (DNP (NP (NN 地震)) (DEG 的)) (ADJP (JJ 主要)) (NP (NN 原因))) (VP (VC 是) (VP (VV 位于) (NP (NP (NN 印度洋板块) (CC 与) (NN 亚欧板块)) (NP (NN 交界处)))))) (PU ，) (IP (NP (NN 地壳)) (NP (NN 活动)) (VP (VA 频繁)))) )
科大讯飞-地理测试09（北京市东城区2011届高三第一学期期末教学统一检测）,15-A-0,印度尼西亚发生火山、地震的主要原因是	位于印度洋板块与亚欧板块交界处,ed-ori,,0,2 4 10 12,,印度尼西亚 发生 火山 、 地震 的 主要 原因 是 位于 印度洋板块 与 亚欧板块 交界处,印度尼西亚 发生 火山 、 地震 的 主要 原因 是 位于 印度洋 板块 与 亚欧 板块 交界处,NR VV NN PU NN DEG JJ NN VC VV NR CC NR NN,,因果_0（位于印度洋板块与亚欧板块交界处，印度尼西亚发生火山、地震）,因果_0（位于_1（印度尼西亚，位于印度洋板块与亚欧板块交界处），印度尼西亚发生火山、地震）,0_7-8,0_7-8 1_9,因果,因果 位于,,0 10,印度尼 西亚 发生 火山 、 地震 的 主要 原因 是 位于 印度洋板块 与 亚欧板块 交界 处,印度尼西亚 发生 火山 、 地震 的 主要 原因 是 位于 印度洋板块 与 亚欧板块 交界 处,NR VV NN PU NN DEG JJ NN VC VV NR CC NR NN,( (IP (IP (NP (NR 印度尼西亚)) (VP (VV 发生) (NP (NN 火山)))) (PU 、) (IP (NP (DNP (NP (NN 地震)) (DEG 的)) (ADJP (JJ 主要)) (NP (NN 原因))) (VP (VC 是) (VP (VV 位于) (NP (NP (NR 印度洋板块) (CC 与) (NR 亚欧板块)) (NP (NN 交界处))))))) )
科大讯飞-地理测试09（北京市东城区2011届高三第一学期期末教学统一检测）,15-A-1,印度尼西亚发生火山、地震的主要原因是	地壳活动频繁,ed-ori,,0,2 4 9,,印度尼西亚 发生 火山 、 地震 的 主要 原因 是 地壳 活动 频繁,印度尼西亚 发生 火山 、 地震 的 主要 原因 是 地壳 活动 频繁,loc VV term PU term DEG JJ NN VC term NN VA,,因果_0（地壳活动频繁，印度尼西亚发生火山、地震）,因果_0（地壳活动频繁，印度尼西亚发生火山、地震）,0_7-8,0_7-8,因果,因果,,0,印度尼 西亚 发生 火山 、 地震 的 主要 原因 是 地壳 活动 频繁,印度尼西亚 发生 火山 、 地震 的 主要 原因 是 地壳 活动 频繁,loc VV term PU term DEG JJ NN VC term NN VA,( (IP (IP (NP (NR 印度尼西亚)) (VP (VV 发生) (NP (NN 火山)))) (PU 、) (NP (DNP (NP (NN 地震)) (DEG 的)) (ADJP (JJ 主要)) (NP (NN 原因))) (VP (VC 是) (IP (NP (NN 地壳)) (NP (NN 活动)) (VP (VA 频繁))))) )
科大讯飞-地理测试09（北京市东城区2011届高三第一学期期末教学统一检测）,15-B,印度尼西亚发生火山、地震的主要原因是	位于太平洋板块与亚欧板块交界处，地壳活动频繁,y,,0,2 4 10 12 15,,印度尼西亚 发生 火山 、 地震 的 主要 原因 是 位于 太平洋板块 与 亚欧板块 交界处 ， 地壳 活动 频繁,印度尼西亚 发生 火山 、 地震 的 主要 原因 是 位于 太平洋 板块 与 亚欧 板块 交界处 ， 地壳 活动 频繁,NR VV NN PU NN DEG JJ NN VC VV NR CC NR NN PU NN NN VA,,因果_0（位于太平洋板块与亚欧板块交界处，印度尼西亚发生火山、地震）因果_1（地壳活动频繁，印度尼西亚发生火山、地震）,因果_0（位于_1（印度尼西亚，位于太平洋板块与亚欧板块交界处），印度尼西亚发生火山、地震）因果_2（地壳活动频繁，印度尼西亚发生火山、地震）,0_7-8 1_7-8,0_7-8 1_9 2_7-8,因果,因果 位于,,0 10,印度尼 西亚 发生 火山 、 地震 的 主要 原因 是 位于 太平洋板块 与 亚欧板块 交界处 ， 地壳 活动 频繁,印度尼西亚 发生 火山 、 地震 的 主要 原因 是 位于 太平洋板块 与 亚欧板块 交界处 ， 地壳 活动 频繁,NR VV NN PU NN DEG JJ NN VC VV NR CC NR NN PU NN NN VA,( (IP (IP (NP (NR 印度尼西亚)) (VP (VV 发生) (NP (NN 火山)))) (PU 、) (IP (NP (DNP (NP (NN 地震)) (DEG 的)) (ADJP (JJ 主要)) (NP (NN 原因))) (VP (VC 是) (VP (VV 位于) (NP (NP (NR 太平洋板块) (CC 与) (NR 亚欧板块)) (NP (NN 交界处)))))) (PU ，) (IP (NP (NN 地壳)) (NP (NN 活动)) (VP (VA 频繁)))) )
科大讯飞-地理测试09（北京市东城区2011届高三第一学期期末教学统一检测）,15-B-0,印度尼西亚发生火山、地震的主要原因是	位于太平洋板块与亚欧板块交界处,ed-ori,,0,2 4 10 12,,印度尼西亚 发生 火山 、 地震 的 主要 原因 是 位于 太平洋板块 与 亚欧板块 交界处,印度尼西亚 发生 火山 、 地震 的 主要 原因 是 位于 太平洋 板块 与 亚欧 板块 交界处,NR VV NN PU NN DEG JJ NN VC VV NR CC NR NN,,因果_0（位于太平洋板块与亚欧板块交界处，印度尼西亚发生火山、地震）,因果_0（位于_1（印度尼西亚，位于太平洋板块与亚欧板块交界处），印度尼西亚发生火山、地震）,0_7-8,0_7-8 1_9,因果,因果 位于,,0 10,印度尼 西亚 发生 火山 、 地震 的 主要 原因 是 位于 太平洋板块 与 亚欧板块 交界 处,印度尼西亚 发生 火山 、 地震 的 主要 原因 是 位于 太平洋板块 与 亚欧板块 交界 处,NR VV NN PU NN DEG JJ NN VC VV NR CC NR NN,( (IP (IP (NP (NR 印度尼西亚)) (VP (VV 发生) (NP (NN 火山)))) (PU 、) (IP (NP (DNP (NP (NN 地震)) (DEG 的)) (ADJP (JJ 主要)) (NP (NN 原因))) (VP (VC 是) (VP (VV 位于) (NP (NP (NR 太平洋板块) (CC 与) (NR 亚欧板块)) (NP (NN 交界处))))))) )
科大讯飞-地理测试09（北京市东城区2011届高三第一学期期末教学统一检测）,15-B-1,印度尼西亚发生火山、地震的主要原因是	地壳活动频繁,ed-ori,,0,2 4 9,,印度尼西亚 发生 火山 、 地震 的 主要 原因 是 地壳 活动 频繁,印度尼西亚 发生 火山 、 地震 的 主要 原因 是 地壳 活动 频繁,loc VV term PU term DEG JJ NN VC term NN VA,,因果_0（地壳活动频繁，印度尼西亚发生火山、地震）,因果_0（地壳活动频繁，印度尼西亚发生火山、地震）,0_7-8,0_7-8,因果,因果,,0,印度尼 西亚 发生 火山 、 地震 的 主要 原因 是 地壳 活动 频繁,印度尼西亚 发生 火山 、 地震 的 主要 原因 是 地壳 活动 频繁,loc VV term PU term DEG JJ NN VC term NN VA,( (IP (IP (NP (NR 印度尼西亚)) (VP (VV 发生) (NP (NN 火山)))) (PU 、) (NP (DNP (NP (NN 地震)) (DEG 的)) (ADJP (JJ 主要)) (NP (NN 原因))) (VP (VC 是) (IP (NP (NN 地壳)) (NP (NN 活动)) (VP (VA 频繁))))) )
科大讯飞-地理测试09（北京市东城区2011届高三第一学期期末教学统一检测）,15-C,印度尼西亚发生火山、地震的主要原因是	位于印度洋板块与太平洋板块交界处，地壳活动频繁,y,,0,2 4 10 12 15,,印度尼西亚 发生 火山 、 地震 的 主要 原因 是 位于 印度洋板块 与 太平洋板块 交界处 ， 地壳 活动 频繁,印度尼西亚 发生 火山 、 地震 的 主要 原因 是 位于 印度洋 板块 与 太平洋 板块 交界处 ， 地壳 活动 频繁,NR VV NN PU NN DEG JJ NN VC VV NR CC NR NN PU NN NN VA,,因果_0（位于印度洋板块与太平洋板块交界处，印度尼西亚发生火山、地震）因果_1（地壳活动频繁，印度尼西亚发生火山、地震）,因果_0（位于_1（印度尼西亚，位于印度洋板块与太平洋板块交界处），印度尼西亚发生火山、地震）因果_2（地壳活动频繁，印度尼西亚发生火山、地震）,0_6-7 1_6-7,0_6-7 1_9 2_6-7,因果,因果 位于,,0 10,印度尼 西亚 发生 火山 、 地震 的 主要 原因 是 位于 印度洋板块 与 太平洋板块 交界处 ， 地壳 活动 频繁,印度尼西亚 发生 火山 、 地震 的 主要 原因 是 位于 印度洋板块 与 太平洋板块 交界处 ， 地壳 活动 频繁,NR VV NN PU NN DEG JJ NN VC VV NR CC NR NN PU NN NN VA,( (IP (IP (NP (NR 印度尼西亚)) (VP (VV 发生) (NP (NN 火山)))) (PU 、) (IP (NP (DNP (NP (NN 地震)) (DEG 的)) (ADJP (JJ 主要)) (NP (NN 原因))) (VP (VC 是) (VP (VV 位于) (NP (NP (NR 印度洋板块) (CC 与) (NR 太平洋板块)) (NP (NN 交界处)))))) (PU ，) (IP (NP (NN 地壳)) (NP (NN 活动)) (VP (VA 频繁)))) )
科大讯飞-地理测试09（北京市东城区2011届高三第一学期期末教学统一检测）,15-C-0,印度尼西亚发生火山、地震的主要原因是	位于印度洋板块与太平洋板块交界处,ed-ori,,0,2 4 10 12,,印度尼西亚 发生 火山 、 地震 的 主要 原因 是 位于 印度洋板块 与 太平洋板块 交界处,印度尼西亚 发生 火山 、 地震 的 主要 原因 是 位于 印度洋 板块 与 太平洋 板块 交界处,NR VV NN PU NN DEG JJ NN VC VV NR CC NR NN,,因果_0（位于印度洋板块与太平洋板块交界处，印度尼西亚发生火山、地震）,因果_0（位于_1（印度尼西亚，位于印度洋板块与太平洋板块交界处），印度尼西亚发生火山、地震）,0_6-7,0_6-7 1_9,因果,因果 位于,,0 10,印度尼 西亚 发生 火山 、 地震 的 主要 原因 是 位于 印度洋板块 与 太平洋板块 交界 处,印度尼西亚 发生 火山 、 地震 的 主要 原因 是 位于 印度洋板块 与 太平洋板块 交界 处,NR VV NN PU NN DEG JJ NN VC VV NR CC NR NN,( (IP (IP (NP (NR 印度尼西亚)) (VP (VV 发生) (NP (NN 火山)))) (PU 、) (IP (NP (DNP (NP (NN 地震)) (DEG 的)) (ADJP (JJ 主要)) (NP (NN 原因))) (VP (VC 是) (VP (VV 位于) (NP (NP (NR 印度洋板块) (CC 与) (NR 太平洋板块)) (NP (NN 交界处))))))) )
科大讯飞-地理测试09（北京市东城区2011届高三第一学期期末教学统一检测）,15-C-1,印度尼西亚发生火山、地震的主要原因是	地壳活动频繁,ed-ori,,0,2 4 9,,印度尼西亚 发生 火山 、 地震 的 主要 原因 是 地壳 活动 频繁,印度尼西亚 发生 火山 、 地震 的 主要 原因 是 地壳 活动 频繁,loc VV term PU term DEG JJ NN VC term NN VA,,因果_0（地壳活动频繁，印度尼西亚发生火山、地震）,因果_0（地壳活动频繁，印度尼西亚发生火山、地震）,0_6-7,0_6-7,因果,因果,,0,印度尼 西亚 发生 火山 、 地震 的 主要 原因 是 地壳 活动 频繁,印度尼西亚 发生 火山 、 地震 的 主要 原因 是 地壳 活动 频繁,loc VV term PU term DEG JJ NN VC term NN VA,( (IP (IP (NP (NR 印度尼西亚)) (VP (VV 发生) (NP (NN 火山)))) (PU 、) (NP (DNP (NP (NN 地震)) (DEG 的)) (ADJP (JJ 主要)) (NP (NN 原因))) (VP (VC 是) (IP (NP (NN 地壳)) (NP (NN 活动)) (VP (VA 频繁))))) )
科大讯飞-地理测试09（北京市东城区2011届高三第一学期期末教学统一检测）,16-A,火山喷发产生的火山灰云团对其覆盖地区的影响是	增强了大气反射作用，使气温增高,y,,,0 4 15,,火山 喷发 产生 的 火山灰 云团 对 其 覆盖 地区 的 影响 是 增强 了 大气反射作用 ， 使 气温 增高,火山 喷发 产生 的 火山灰 云团 对 其 覆盖 地区 的 影响 是 增强 了 大气 反射 作用 ， 使 气温 增高,term VV VV DEC term NN P PN NN NN DEG NN VC VV AS term PU VV NN VV,,影响_0（火山喷发产生的火山灰云团，其覆盖地区，增强了大气反射作用）影响_1（火山喷发产生的火山灰云团，其覆盖地区，使气温增高）,影响_0（火山喷发产生的火山灰云团，其覆盖地区，趋势_1（大气，反射作用，#，增强））影响_2（火山喷发产生的火山灰云团，其覆盖地区，趋势_3（气温，#，#，增高））,0_11-12 1_11-12,0_11-12 1_13 2_11-12 3_19,影响,影响 趋势,,,火山 喷发 产生 的 火山灰 云团 对 其 覆盖 地区 的 影响 是 增强 了 大气反射 作用 ， 使 气温 增高,火山 喷发 产生 的 火山灰 云团 对 其 覆盖 地区 的 影响 是 增强 了 大气反射 作用 ， 使 气温 增高,term VV VV DEC term NN P PN VV NN DEG NN VC VV AS term PU VV NN VV,( (IP (NP (NP (NP (CP (IP (NP (NN 火山)) (VP (VSB (VV 喷发) (VV 产生)))) (DEC 的)) (NP (NN 火山灰))) (NP (NN 云团))) (DNP (PP (P 对) (NP (NP (PN 其)) (NP (NN 覆盖) (NN 地区)))) (DEG 的)) (NP (NN 影响))) (VP (VC 是) (VP (VP (VV 增强) (AS 了) (NP (NN 大气反射作用))) (PU ，) (VP (VV 使) (NP (NN 气温)) (IP (VP (VV 增高))))))) )
科大讯飞-地理测试09（北京市东城区2011届高三第一学期期末教学统一检测）,16-A-0,火山喷发产生的火山灰云团对其覆盖地区的影响是	增强了大气反射作用,ed-ori,,,0 4 15,,火山 喷发 产生 的 火山灰 云团 对 其 覆盖 地区 的 影响 是 增强 了 大气反射作用,火山 喷发 产生 的 火山灰 云团 对 其 覆盖 地区 的 影响 是 增强 了 大气 反射 作用,term VV VV DEC term NN P PN NN NN DEG NN VC VV AS term,,影响_0（火山喷发产生的火山灰云团，其覆盖地区，增强了大气反射作用）,影响_0（火山喷发产生的火山灰云团，其覆盖地区，趋势_1（大气，反射作用，#，增强））,0_11-12,0_11-12 1_13,影响,影响 趋势,,15,火山 喷发 产生 的 火山灰 云团 对 其 覆盖 地区 的 影响 是 增强 了 大气反射 作用,火山 喷发 产生 的 火山灰 云团 对 其 覆盖 地区 的 影响 是 增强 了 大气反射 作用,term VV VV DEC term NN P PN VV NN DEG NN VC VV AS term,( (IP (NP (NP (NP (CP (IP (NP (NN 火山)) (VP (VSB (VV 喷发) (VV 产生)))) (DEC 的)) (NP (NN 火山灰))) (NP (NN 云团))) (DNP (PP (P 对) (NP (NP (PN 其)) (NP (NN 覆盖) (NN 地区)))) (DEG 的)) (NP (NN 影响))) (VP (VC 是) (VP (VV 增强) (AS 了) (NP (NN 大气反射作用))))) )
科大讯飞-地理测试09（北京市东城区2011届高三第一学期期末教学统一检测）,16-A-1,火山喷发产生的火山灰云团对其覆盖地区的影响是	使气温增高,ed-ori,,,0 4,,火山 喷发 产生 的 火山灰 云团 对 其 覆盖 地区 的 影响 是 使 气温 增高,火山 喷发 产生 的 火山灰 云团 对 其 覆盖 地区 的 影响 是 使 气温 增高,term VV VV DEC term NN P PN NN NN DEG NN VC VV NN VV,,影响_0（火山喷发产生的火山灰云团，其覆盖地区，使气温增高）,影响_0（火山喷发产生的火山灰云团，其覆盖地区，趋势_1（气温，#，#，增高））,0_11-12,0_11-12 1_15,影响,影响 趋势,,,火山 喷发 产生 的 火山灰 云团 对 其 覆盖 地区 的 影响 是 使 气温 增高,火山 喷发 产生 的 火山灰 云团 对 其 覆盖 地区 的 影响 是 使 气温 增高,term VV VV DEC term NN P PN VV NN DEG NN VC VV NN VV,( (IP (NP (NP (NP (CP (IP (NP (NN 火山)) (VP (VSB (VV 喷发) (VV 产生)))) (DEC 的)) (NP (NN 火山灰))) (NP (NN 云团))) (DNP (PP (P 对) (NP (NP (PN 其)) (NP (NN 覆盖) (NN 地区)))) (DEG 的)) (NP (NN 影响))) (VP (VC 是) (VP (VV 使) (NP (NN 气温)) (IP (VP (VV 增高)))))) )
科大讯飞-地理测试09（北京市东城区2011届高三第一学期期末教学统一检测）,16-B,火山喷发产生的火山灰云团对其覆盖地区的影响是	减弱了大气反射作用，使气温降低,y,,,0 4 15,,火山 喷发 产生 的 火山灰 云团 对 其 覆盖 地区 的 影响 是 减弱 了 大气反射作用 ， 使 气温 降低,火山 喷发 产生 的 火山灰 云团 对 其 覆盖 地区 的 影响 是 减弱 了 大气 反射 作用 ， 使 气温 降低,term VV VV DEC term NN P PN NN NN DEG NN VC VV AS term PU VV NN VV,,影响_0（火山喷发产生的火山灰云团，其覆盖地区，减弱了大气反射作用）影响_1（火山喷发产生的火山灰云团，其覆盖地区，使气温降低）,影响_0（火山喷发产生的火山灰云团，其覆盖地区，趋势_1（大气，反射作用，#，减弱））影响_2（火山喷发产生的火山灰云团，其覆盖地区，趋势_3（气温，#，#，降低））,0_11-12 1_11-12,0_11-12 1_13 2_11-12 3_19,影响,影响 趋势,,,火山 喷发 产生 的 火山灰 云团 对 其 覆盖 地区 的 影响 是 减弱 了 大气反射 作用 ， 使 气温 降低,火山 喷发 产生 的 火山灰 云团 对 其 覆盖 地区 的 影响 是 减弱 了 大气反射 作用 ， 使 气温 降低,term VV VV DEC term NN P PN VV NN DEG NN VC VV AS term PU VV NN VV,( (IP (NP (CP (IP (NP (NN 火山)) (VP (VSB (VV 喷发) (VV 产生)))) (DEC 的)) (NP (NN 火山灰) (NN 云团))) (VP (VP (PP (P 对) (NP (DNP (NP (NP (PN 其)) (NP (NN 覆盖) (NN 地区))) (DEG 的)) (NP (NN 影响)))) (VP (VC 是) (VP (VV 减弱) (AS 了) (NP (NN 大气反射作用))))) (PU ，) (VP (VV 使) (NP (NN 气温)) (IP (VP (VV 降低)))))) )
科大讯飞-地理测试09（北京市东城区2011届高三第一学期期末教学统一检测）,16-B-0,火山喷发产生的火山灰云团对其覆盖地区的影响是	减弱了大气反射作用,ed-ori,,,0 4 15,,火山 喷发 产生 的 火山灰 云团 对 其 覆盖 地区 的 影响 是 减弱 了 大气反射作用,火山 喷发 产生 的 火山灰 云团 对 其 覆盖 地区 的 影响 是 减弱 了 大气 反射 作用,term VV VV DEC term NN P PN NN NN DEG NN VC VV AS term,,影响_0（火山喷发产生的火山灰云团，其覆盖地区，减弱了大气反射作用）,影响_0（火山喷发产生的火山灰云团，其覆盖地区，趋势_1（大气，反射作用，#，减弱））,0_11-12,0_11-12 1_13,影响,影响 趋势,,15,火山 喷发 产生 的 火山灰 云团 对 其 覆盖 地区 的 影响 是 减弱 了 大气反射 作用,火山 喷发 产生 的 火山灰 云团 对 其 覆盖 地区 的 影响 是 减弱 了 大气反射 作用,term VV VV DEC term NN P PN VV NN DEG NN VC VV AS term,( (IP (NP (NP (NP (CP (IP (NP (NN 火山)) (VP (VSB (VV 喷发) (VV 产生)))) (DEC 的)) (NP (NN 火山灰))) (NP (NN 云团))) (DNP (PP (P 对) (NP (NP (PN 其)) (NP (NN 覆盖) (NN 地区)))) (DEG 的)) (NP (NN 影响))) (VP (VC 是) (VP (VV 减弱) (AS 了) (NP (NN 大气反射作用))))) )
科大讯飞-地理测试09（北京市东城区2011届高三第一学期期末教学统一检测）,16-B-1,火山喷发产生的火山灰云团对其覆盖地区的影响是	使气温降低,ed-ori,,,0 4,,火山 喷发 产生 的 火山灰 云团 对 其 覆盖 地区 的 影响 是 使 气温 降低,火山 喷发 产生 的 火山灰 云团 对 其 覆盖 地区 的 影响 是 使 气温 降低,term VV VV DEC term NN P PN NN NN DEG NN VC VV NN VV,,影响_0（火山喷发产生的火山灰云团，其覆盖地区，使气温降低）,影响_0（火山喷发产生的火山灰云团，其覆盖地区，趋势_1（气温，#，#，降低））,0_11-12,0_11-12 1_15,影响,影响 趋势,,,火山 喷发 产生 的 火山灰 云团 对 其 覆盖 地区 的 影响 是 使 气温 降低,火山 喷发 产生 的 火山灰 云团 对 其 覆盖 地区 的 影响 是 使 气温 降低,term VV VV DEC term NN P PN VV NN DEG NN VC VV NN VV,( (IP (NP (NP (NP (CP (IP (NP (NN 火山)) (VP (VSB (VV 喷发) (VV 产生)))) (DEC 的)) (NP (NN 火山灰))) (NP (NN 云团))) (DNP (PP (P 对) (NP (NP (PN 其)) (NP (NN 覆盖) (NN 地区)))) (DEG 的)) (NP (NN 影响))) (VP (VC 是) (VP (VV 使) (NP (NN 气温)) (IP (VP (VV 降低)))))) )
